respondent_id,h1n1_vaccine,seasonal_vaccine
33213,0.30926509468793545,0.6484827955041194
33214,0.07556714064792713,0.12502566258640024
33215,0.07396601917469268,0.17712535902851226
33216,0.0714249223025901,0.2245936543177259
33217,0.13140117726018638,0.6233404882939925
33218,0.13553651351503554,0.7653670836951164
33219,0.21904327404606516,0.348251266561624
33220,0.21144515308830086,0.45268671485003714
33221,0.4355286161831618,0.587925972948398
33222,0.6022442966697132,0.713386034210675
33223,0.3478430650542093,0.6047700768476566
33224,0.2871862557885691,0.648868573347289
33225,0.45978062518514334,0.6797876306513032
33226,0.06207254215460322,0.1930640811025027
33227,0.04929304961004381,0.17214260028725936
33228,0.5014213097371356,0.48007242840795145
33229,0.10579351984725165,0.6632067863833911
33230,0.04521979332549993,0.18624231996203097
33231,0.09547975935162284,0.19574763284787625
33232,0.03539391588986448,0.19008765901344873
33233,0.29373069501018784,0.36937419171962155
33234,0.40830719069882326,0.5344626121164948
33235,0.1307567018813867,0.5110940356522452
33236,0.2230668070556808,0.2613469121381185
33237,0.07330970534703592,0.17436102608195594
33238,0.03174973206253292,0.13776329541438817
33239,0.1434778890277574,0.47901094132591837
33240,0.27752669100347777,0.5364153296081343
33241,0.31918046993504523,0.4843956362359637
33242,0.10672745842334054,0.5586187908248261
33243,0.622738162355777,0.8094614403920102
33244,0.4868862991286551,0.8221291077262459
33245,0.18620438566114572,0.4968765754334488
33246,0.7026236289209093,0.9040894261255025
33247,0.15236331191674843,0.2070414678784526
33248,0.2622584507797838,0.7110958033655899
33249,0.0521646643575258,0.15123701850887317
33250,0.2514578469424287,0.6631125768357791
33251,0.06481237505655404,0.1707087476032868
33252,0.7336088248896969,0.8213011999181127
33253,0.6156940611856309,0.8221269168748768
33254,0.1405667696834861,0.6798458059978162
33255,0.12273949253139126,0.6964063288765355
33256,0.14928032276039746,0.2079721606775543
33257,0.06649298350801951,0.16898662474069867
33258,0.07730229000333892,0.30496914243198364
33259,0.19431658559170564,0.6847320442707844
33260,0.3801417793267386,0.36847559382971035
33261,0.3057044683320641,0.5372774382781624
33262,0.6146111306532382,0.8212748074846864
33263,0.056650401892632936,0.15252497578075266
33264,0.18185106474494217,0.8662721954053854
33265,0.28209795702031626,0.5225900372184458
33266,0.0916267504038706,0.12371536595407834
33267,0.13154112312411992,0.3480002785934206
33268,0.3302593379254109,0.6840747528089404
33269,0.15111912399880756,0.7665245235723774
33270,0.0866030359961389,0.38772367658351614
33271,0.25118086475390233,0.6421267660620693
33272,0.38314477167339533,0.858330275744244
33273,0.23844055166870315,0.7008426161891209
33274,0.06793990282177441,0.22400162039115534
33275,0.5595917897530066,0.8452452128291428
33276,0.34413302530852613,0.6874866274572384
33277,0.06261936085070173,0.37022337364007485
33278,0.04573413574125084,0.23654653234746673
33279,0.32629131011812035,0.5340957809681582
33280,0.4294354993053936,0.8678189270466231
33281,0.053151825618910555,0.15376972491781984
33282,0.21021030533008156,0.6372907775604848
33283,0.20586795180373435,0.7548571463676684
33284,0.056668457613575585,0.2452331510361577
33285,0.4504224511624978,0.5619945094399815
33286,0.0795777546248514,0.5686526613425137
33287,0.3880432681923412,0.7525239923240253
33288,0.10238015009892928,0.2569381781822954
33289,0.2349962107277204,0.264961953111216
33290,0.35966146009420513,0.708723255715182
33291,0.05569834076951146,0.20793012002754377
33292,0.22495239638290487,0.37997940457629903
33293,0.15607961476700752,0.4077614262970859
33294,0.15771324658872124,0.2904621382788762
33295,0.1732715990245545,0.25915047013772274
33296,0.3023354932686816,0.6897626048968981
33297,0.19924915866387993,0.36042876548163005
33298,0.06825466227371967,0.16998084036688538
33299,0.18198433317084517,0.46100504498447764
33300,0.3021722897415053,0.7178401646547021
33301,0.1289550406760519,0.7185414836854767
33302,0.18809083004854796,0.4089580629334567
33303,0.5536931302968507,0.7772706288588072
33304,0.07694375445014902,0.496651257249513
33305,0.2320145574282656,0.3398305059450294
33306,0.05220403437424474,0.13380379376944068
33307,0.11890249622864602,0.24670383686320044
33308,0.06699932912678953,0.3312158988671022
33309,0.1299580273338946,0.5305466009197423
33310,0.12665448219368408,0.20332310685051333
33311,0.11686173755223717,0.44708035970815224
33312,0.07302529376931494,0.12443502612537027
33313,0.1757054724960837,0.6156443763712156
33314,0.11292871558756577,0.42505220935030413
33315,0.11595340513262203,0.23809652789768027
33316,0.17322804488953364,0.3145674242610796
33317,0.13076647941809336,0.3525806829941978
33318,0.10679431906446242,0.6272661630007973
33319,0.16947290237281432,0.35252948954085267
33320,0.20917763395285632,0.37503969705794715
33321,0.06209392229494757,0.2138050568406981
33322,0.2242705229225524,0.34621919993970557
33323,0.0787348875035699,0.21547870815459177
33324,0.0641935461003909,0.35007916702712416
33325,0.15453123906547825,0.23822942744151998
33326,0.22997869156217166,0.37928994479727934
33327,0.0812304411719438,0.13105007912713104
33328,0.2574253948118441,0.39892094091139024
33329,0.085600744088077,0.2899199235769402
33330,0.16939359495105383,0.47963083987598304
33331,0.1549099508985267,0.4175062308472135
33332,0.2257028445095532,0.37875165117136417
33333,0.05416684836528209,0.15040458723715314
33334,0.0872805631971267,0.2356832113286815
33335,0.4377511717867027,0.6342363483132375
33336,0.13091180019222415,0.5750968367341123
33337,0.15884481557351862,0.6793396373780201
33338,0.069910437108609,0.1634700079383257
33339,0.08738186540199716,0.2179577903000769
33340,0.28512993113726604,0.34146402822972627
33341,0.07839562370161035,0.23760460689146878
33342,0.5017243662929228,0.6464051701131416
33343,0.2627973605939552,0.8191687358405045
33344,0.33917354997709653,0.5163637833996095
33345,0.18792043872764036,0.2824136850073915
33346,0.16228449936931597,0.6665453463733337
33347,0.4896154625495891,0.5884718234640186
33348,0.22360824412767397,0.4928754641251295
33349,0.18700539485325113,0.3741581740585102
33350,0.09287719885675143,0.4472858104006203
33351,0.17213584513215355,0.6195407624981858
33352,0.10824639226745233,0.335300347493083
33353,0.11987080194518143,0.2902935960876229
33354,0.4502143618115069,0.7552972164240161
33355,0.5324793365406011,0.8303255381890534
33356,0.12728648877747864,0.37037413523308144
33357,0.5502901938072562,0.7356869707674483
33358,0.33061619889805693,0.5963482671789425
33359,0.1802304880556753,0.8130006082951822
33360,0.09370152504426381,0.14268524349048944
33361,0.42633136071986905,0.5242499253539713
33362,0.06837802487435429,0.16067042866816814
33363,0.14440355224953466,0.6891814136935182
33364,0.12582246969208064,0.4416165642499901
33365,0.602629348154183,0.7701076551215402
33366,0.10953151798205338,0.7064321588524417
33367,0.20855308890899463,0.6874194581629706
33368,0.15337719330118088,0.37739554157874156
33369,0.23999972316086152,0.5680988814499224
33370,0.1393063634456411,0.5089159975385704
33371,0.6106941489853395,0.8013696206444298
33372,0.17321235406910465,0.7074669033481717
33373,0.25768559462058926,0.5264597123934753
33374,0.08754665894944048,0.23084936516233248
33375,0.05846508488484943,0.24151006550252047
33376,0.0729364106587292,0.2745855235518387
33377,0.20109170417276712,0.6403267565925583
33378,0.10277027117756755,0.2783552999954113
33379,0.295547010199931,0.7138304157246675
33380,0.34925431779174326,0.6072725011598278
33381,0.2957403768499183,0.579781129172934
33382,0.2560645943596528,0.40298647816887173
33383,0.10185105511302622,0.4522966569746318
33384,0.22397007980104655,0.5689464440600683
33385,0.1577122295394017,0.4315628674359305
33386,0.08636572414538651,0.2761464981946872
33387,0.05214830623022624,0.21408657966945252
33388,0.08957739870806361,0.465134315888955
33389,0.09386672768735602,0.6445243085202061
33390,0.1649933572077691,0.835913195895176
33391,0.2829452498089433,0.4575500748841839
33392,0.5991490974506687,0.8365089372204738
33393,0.2210514639226463,0.6348573242301166
33394,0.0632929957978627,0.28132534508130447
33395,0.21544635023042388,0.3066115482468252
33396,0.17752718001194429,0.22301725246662712
33397,0.07363831422922361,0.1985640889424799
33398,0.32774612563898714,0.28400732664986994
33399,0.19126808324326786,0.4545333546289986
33400,0.2302727968608134,0.6159978893157974
33401,0.05918902979218297,0.1499496288166592
33402,0.5275475824335158,0.6873634386821448
33403,0.09616545042687212,0.23001954676210623
33404,0.029601999200764843,0.08890552995153403
33405,0.2739373440171882,0.5244849022881362
33406,0.22599671713840902,0.5000166130342518
33407,0.5570347428409077,0.5607867144495322
33408,0.10399701597723386,0.2491874903727595
33409,0.07368541950863577,0.27669656258070285
33410,0.07324080580238755,0.3792633495848947
33411,0.07048921399163159,0.2238680228581012
33412,0.4625861341797616,0.6523933864862195
33413,0.12165338021601892,0.35354915600681325
33414,0.2584746491311279,0.6885703313770809
33415,0.33283336829326965,0.5550142325216005
33416,0.06604894654123278,0.20883949078940614
33417,0.4042232718708958,0.5617574109234532
33418,0.03751641083054107,0.17932765676408952
33419,0.5420418819869793,0.874921198945909
33420,0.2948304602604477,0.3708218346363289
33421,0.19526161117694923,0.8358662348779514
33422,0.21308227559238582,0.8208540550559391
33423,0.07289243142315033,0.2275753743937503
33424,0.07441308220551929,0.30910858374806016
33425,0.049247719320783714,0.1999224741138914
33426,0.12391173667285889,0.3368240236823183
33427,0.15385990484121673,0.43471973276554615
33428,0.09155597762948775,0.17383132627215211
33429,0.21454634815713022,0.6857766190034299
33430,0.3731005260333092,0.5015945942342608
33431,0.33904489252591785,0.7304784312176906
33432,0.2488932745965614,0.41556301047643757
33433,0.8669237770024388,0.9157696349083164
33434,0.11842568090573857,0.7782520425553063
33435,0.42439970785996417,0.653537250067472
33436,0.15499926126786948,0.3524060601590223
33437,0.13510456472600374,0.4939621101297764
33438,0.100934070663502,0.29119681676911296
33439,0.1460111237749319,0.1868177965043929
33440,0.15382408732648914,0.41066196236477576
33441,0.12862869001730945,0.43034002272648364
33442,0.12680795977389056,0.6836411902741528
33443,0.11337456034306244,0.25123667463443966
33444,0.14642835147998468,0.467591202349892
33445,0.08927905965655951,0.2770835737597639
33446,0.6037346572848779,0.7364873477270087
33447,0.1544895993098046,0.711934971916986
33448,0.19271622623842294,0.8481679175985722
33449,0.0832024422309763,0.215265338015716
33450,0.0858847727781513,0.3632693380508649
33451,0.0914502574249532,0.42980927600843705
33452,0.23841392673461448,0.7424746820634894
33453,0.503916837295343,0.5365184054027561
33454,0.5813455654511154,0.8534941359693728
33455,0.1690883383142317,0.8637192737920846
33456,0.19291133067072763,0.4840929511696092
33457,0.18060060809317235,0.6147726057576662
33458,0.382158069092918,0.5183015775481337
33459,0.16751789784363166,0.4363870652760998
33460,0.053741046665864003,0.19662142470863941
33461,0.20723653851934554,0.744901570593256
33462,0.258018524271153,0.4927161463737891
33463,0.0845945455951674,0.2826918787557285
33464,0.104554933241158,0.33931208912652266
33465,0.23284743759043383,0.6185704724786035
33466,0.28563553339452524,0.40245685171918055
33467,0.581788779036994,0.7860420605507292
33468,0.21324497993157848,0.46744080287417583
33469,0.15896181767960246,0.7819705326735783
33470,0.05700816991494692,0.1822318082560241
33471,0.04979858991782283,0.20410159782811063
33472,0.4721547431707415,0.7080398771392317
33473,0.24030557902010677,0.7658783417526321
33474,0.11426139328329415,0.43344245827176303
33475,0.1342046260219675,0.21575647840997675
33476,0.05258645792521322,0.265868733282761
33477,0.3347507227165459,0.40221451907477196
33478,0.152659323867543,0.642282766378218
33479,0.33570736599252,0.6237077477371265
33480,0.08027414355392459,0.15915010233530646
33481,0.412653613896154,0.8938220973749205
33482,0.07070398269917061,0.2873802936691193
33483,0.040284619563925775,0.1467903815828566
33484,0.043339716445372656,0.18315719837262845
33485,0.07322314341607791,0.19696356976698684
33486,0.29503541148020207,0.5722413554979525
33487,0.11086655398482945,0.36417287436195617
33488,0.45587148644817105,0.7863242712297572
33489,0.19192884395411103,0.38398967968507525
33490,0.21492249666262084,0.6315237573452842
33491,0.22906429712060303,0.5833076092442755
33492,0.12197504825649862,0.4019646027897158
33493,0.20521462638800983,0.5391876545785576
33494,0.7053306450571424,0.8570371449038247
33495,0.2137483899911135,0.3881530530858916
33496,0.11794032250812794,0.5928619733101416
33497,0.14493275942535638,0.5566501513954664
33498,0.09176553848777579,0.21415827863820935
33499,0.12773267060298985,0.6041813018815511
33500,0.11147194604915088,0.36836814145678465
33501,0.04944370860539273,0.19515637237810288
33502,0.06147752201855666,0.2466703643079346
33503,0.21512718268793518,0.34094833574481087
33504,0.050873068443144015,0.13767684948679798
33505,0.28366390458520924,0.5099902332837007
33506,0.19018824994618277,0.29904886655732116
33507,0.11818645612709401,0.3953572615346514
33508,0.19114338046320203,0.5563600801956864
33509,0.23747920912581208,0.3609187667543515
33510,0.48734906256528093,0.5283058675492495
33511,0.48958825110814397,0.768235522209783
33512,0.13474720557003436,0.7224940815344848
33513,0.07018443855376894,0.41452776209664693
33514,0.20425303320826188,0.747302901134719
33515,0.21617403934169474,0.7045882920741703
33516,0.08095749504775576,0.2806137920608499
33517,0.18496070946823845,0.7449244844816612
33518,0.10234297138070338,0.4776608289709756
33519,0.23500943182690037,0.36434234649319386
33520,0.09594363558779108,0.4721215210987235
33521,0.11411925762620878,0.21338536844464695
33522,0.11009707504055337,0.2725364680462873
33523,0.08461773111946176,0.17747030451337895
33524,0.14951764262935685,0.4387795099477525
33525,0.0650203652907607,0.24599963985733106
33526,0.27622893314201735,0.5874304276294854
33527,0.5492931820183764,0.7679221130476982
33528,0.1129692424441432,0.5120204370312298
33529,0.2791127937400591,0.4980634137858784
33530,0.1915389257378548,0.4425142310225661
33531,0.14643583491750564,0.22938595457176578
33532,0.057369157423055296,0.18834110791833528
33533,0.05688755459850872,0.13764461609781534
33534,0.06863189691128957,0.14077841412735037
33535,0.09587933174637449,0.24137128716480402
33536,0.13850233571719925,0.6903870244009771
33537,0.19829537389421187,0.49161815520392
33538,0.17686419660131406,0.17100860256576525
33539,0.07818154996490118,0.2304237850892217
33540,0.040442141193589985,0.31546633195369217
33541,0.13069379444750193,0.33959154538619657
33542,0.0910599808248164,0.29437325466761216
33543,0.12541590352289675,0.31883573191239295
33544,0.1077414857534897,0.26631847736845277
33545,0.18865274049358446,0.5417565917680061
33546,0.24589063971515604,0.8486650536339895
33547,0.08261418289832197,0.4451968363919045
33548,0.08816588538953819,0.2598120838636039
33549,0.046180573071999145,0.154690532867955
33550,0.09334723161246618,0.530264941107625
33551,0.07483056746838815,0.63503012547449
33552,0.1945316310840526,0.5548555519866579
33553,0.08905608324572357,0.2381942499425661
33554,0.08366680142048909,0.456739111178027
33555,0.21521072568711197,0.4948315810063822
33556,0.18252837458955853,0.614287202202798
33557,0.38180243863296043,0.7793384209416098
33558,0.1304163760846104,0.3253248792588195
33559,0.11711819322756462,0.40204368030036813
33560,0.08977703764192548,0.47397171071049904
33561,0.08046188710996502,0.2629411284595552
33562,0.17182301106329362,0.5747427794623226
33563,0.06967807479850938,0.3821693364505081
33564,0.0968690462725122,0.5010730767970143
33565,0.1226326522425647,0.26643426509750845
33566,0.24817817424822577,0.6061135885424389
33567,0.05930442175746802,0.20405329763799268
33568,0.13884414461191932,0.227184509579399
33569,0.13352459832817448,0.3623032139684769
33570,0.6065194823917208,0.7961751365561152
33571,0.22647775263587294,0.46925163768585365
33572,0.09091210961404723,0.4431286904397567
33573,0.07232047252713562,0.09048197542782507
33574,0.23806354662414267,0.3563692320518514
33575,0.14416192247555312,0.42403154168316654
33576,0.30958782257321404,0.6665340220046916
33577,0.2525500475345841,0.3237828010359056
33578,0.17632119013977207,0.28910191127544527
33579,0.1233450147761965,0.3944685057449751
33580,0.09211046772135235,0.5304960842705004
33581,0.21748367276210662,0.5867296974764529
33582,0.40115177407909486,0.6151968017035262
33583,0.2809362927016792,0.5257194558238226
33584,0.41216483568073314,0.6810856876370629
33585,0.503314917673393,0.6357331686271921
33586,0.09654132364283566,0.2025324646529815
33587,0.0734852631203786,0.42341977695804905
33588,0.06365997131236019,0.1263119749482099
33589,0.08614843387138257,0.3108598731014008
33590,0.1027952252105611,0.2827654344534724
33591,0.20729478308703972,0.412530693950519
33592,0.1010674058654228,0.16648040995136668
33593,0.2461545613567608,0.4013283758363301
33594,0.23092492980314458,0.36291628579976104
33595,0.25378467997314247,0.4503833688399181
33596,0.10330792609734528,0.6071913978082639
33597,0.44117474533697965,0.6023084809336989
33598,0.5642178831282219,0.7473272461504792
33599,0.12300714652219813,0.6392329190790187
33600,0.03719120037146872,0.17446146781805796
33601,0.5081490152636146,0.5376926876789758
33602,0.40342275518149184,0.552310380021268
33603,0.12101312004534735,0.5445523835072785
33604,0.3796978605308998,0.752201439729951
33605,0.16681419667643266,0.23127410937099627
33606,0.4250131378223624,0.6167178031290803
33607,0.5991731912830572,0.8526729781028041
33608,0.13751181371455082,0.3948905381869681
33609,0.1098124298904223,0.5816222548720403
33610,0.11785745615988466,0.7730109950842196
33611,0.33063351150045617,0.34741205004579706
33612,0.23484675812327477,0.6328514669687033
33613,0.4281766292466768,0.5152889486016723
33614,0.420146209372408,0.49881023499616106
33615,0.14705799258119792,0.3854277316395234
33616,0.39691646898079064,0.6618409999398084
33617,0.10333415269217103,0.13378950644758794
33618,0.16389307398105527,0.6655095982239742
33619,0.07006790666000356,0.4708516388012988
33620,0.08332182964140022,0.12800081493759793
33621,0.21186256931433764,0.5711108781691776
33622,0.56938836439389,0.8013598708095259
33623,0.09787892595812549,0.5110545853621682
33624,0.09985341987822753,0.20523715284671762
33625,0.0889574265571617,0.4952827468901828
33626,0.29863824679853385,0.5135360655571254
33627,0.13966315448099476,0.4090862855940919
33628,0.15928215523510805,0.764294128008246
33629,0.17219224381595472,0.3768281512065863
33630,0.08437059334548115,0.6731988685068202
33631,0.22016091626563936,0.4427579218672386
33632,0.13002253413834725,0.2623624428480959
33633,0.03707999031498424,0.14702249808040033
33634,0.20890480868108416,0.33257227049176774
33635,0.3975103451150785,0.5196457657443121
33636,0.21585181538049739,0.6178131814451076
33637,0.26501826077076923,0.6983235309458911
33638,0.08036213014791237,0.4436977766803393
33639,0.1585610431310875,0.6913607215877561
33640,0.4253916026942137,0.5752319913883706
33641,0.2297278229555981,0.2947491239827214
33642,0.1651166015071754,0.2533196389951575
33643,0.07581628971877556,0.22761182355515971
33644,0.45148074124191184,0.6176553810968141
33645,0.20914259039446775,0.7764234060453734
33646,0.04768776367081738,0.32921325429047743
33647,0.34909243704912335,0.44623760831718556
33648,0.5037018279740612,0.834853913158278
33649,0.11108063481249195,0.21004086322754428
33650,0.38175222659136276,0.35273038523637373
33651,0.21858474925573812,0.5847219942569487
33652,0.07942407507696853,0.20286519040527576
33653,0.06278178928502474,0.21270905989522157
33654,0.11580057012568534,0.46221388470146557
33655,0.13175548835761558,0.19066067662811786
33656,0.04444656896313596,0.1933604380224208
33657,0.10191743953083053,0.17840668925560177
33658,0.6231212453379839,0.8379593829263112
33659,0.16184455348387514,0.30872439441236815
33660,0.33565674862942063,0.6113923321063005
33661,0.23454819762257245,0.6818398831196413
33662,0.522960881141492,0.7896435575686879
33663,0.08557457628726764,0.24847071649297942
33664,0.12939537596939502,0.2871368319422541
33665,0.29919158639926285,0.7331740405075604
33666,0.07753395853559558,0.28256522513523036
33667,0.07698052894457154,0.45062785983744535
33668,0.5263499711842521,0.7859612371309558
33669,0.4437416293669858,0.5884667994987869
33670,0.10796070642257956,0.48171812980189294
33671,0.13884909708229673,0.8250092240873422
33672,0.34693737857800927,0.7412855054662117
33673,0.0560913865216292,0.18867958854082634
33674,0.10216791396171403,0.47036744633338917
33675,0.11561760551345156,0.7910043136527216
33676,0.34557520995762575,0.5572931180852199
33677,0.08328021893868474,0.4203814816012836
33678,0.06958072649252013,0.298592085764471
33679,0.09677316546169365,0.3156230009661162
33680,0.21654460043135987,0.8332598562124609
33681,0.16524943571201398,0.6723985664279644
33682,0.12290878893075156,0.23643848501775377
33683,0.046724407904564245,0.18418469754612324
33684,0.34976434519659494,0.7130193092586303
33685,0.1807391260404497,0.6083159099148902
33686,0.11490492995672859,0.2251897187909038
33687,0.43134254412433287,0.7236513022563004
33688,0.09440416522260818,0.6158824159403495
33689,0.24971788300716002,0.6023408147868836
33690,0.2924411171247858,0.5133266263497901
33691,0.09991653282239817,0.25839744422005756
33692,0.08968448448019178,0.30581683352126715
33693,0.3303277743741554,0.5726409651543516
33694,0.3979641584787046,0.6940803591086887
33695,0.20879770644473802,0.5058301355402133
33696,0.32379655579089733,0.6303544211351796
33697,0.19106724899547942,0.6005948176131524
33698,0.13580763727772024,0.5655304768228335
33699,0.3113556408926804,0.5523709869644852
33700,0.23659595884823761,0.486189687860492
33701,0.05373275650643344,0.2223331848055922
33702,0.199669243956211,0.7390296824258948
33703,0.2774531614010005,0.3312141761685423
33704,0.04255597347531999,0.17671016419346539
33705,0.15411078468903266,0.41341641358518705
33706,0.16113998708650734,0.6201693445662392
33707,0.052739596942861476,0.18498960595273137
33708,0.2419145236592404,0.4084599467805104
33709,0.09880464726363554,0.250045711238971
33710,0.23872924735913856,0.39687618270843833
33711,0.16129708434470266,0.6139523978189343
33712,0.08431879280459455,0.5369989292306591
33713,0.2091170260602963,0.46547189500123437
33714,0.17920822818397486,0.45099565108593936
33715,0.17707352883739338,0.8413678754095558
33716,0.552240752180752,0.6802910897670011
33717,0.1224826107826468,0.43872917713125753
33718,0.07910507910017359,0.19467001274147255
33719,0.09779829329003867,0.27964858778405655
33720,0.05583176367317292,0.18693763015729836
33721,0.12370110343107843,0.31049151807878117
33722,0.0997413740648547,0.6950548851481823
33723,0.7066123798078678,0.8597780742805321
33724,0.13069422946122114,0.8282742552840631
33725,0.1536486283294319,0.6977383540499841
33726,0.17039721423338508,0.15005359581454142
33727,0.2059439367478699,0.20797348370916371
33728,0.19513364960739493,0.6930329835929929
33729,0.2706071139098025,0.22426982576270404
33730,0.06355626048247824,0.22511909718540754
33731,0.08494948430363344,0.3461111072975024
33732,0.09638282265521923,0.30932808743842466
33733,0.060152318631688656,0.2213922226675995
33734,0.45490298791821787,0.6677579248276483
33735,0.06737514111320768,0.20437161893860745
33736,0.07236854902932892,0.207438201916821
33737,0.24893247458815546,0.5620657103514329
33738,0.5257053483135247,0.6544767698162282
33739,0.0902097530492202,0.20129836761198355
33740,0.21372440069993248,0.8282283425010152
33741,0.4523686995976459,0.5401330208864785
33742,0.22197110231960793,0.5940720615774271
33743,0.14305608772562134,0.8012834216705537
33744,0.179918817781315,0.2012976126822552
33745,0.2320025653772367,0.6241753937948652
33746,0.2428142944519479,0.7188883891413547
33747,0.17052278582563976,0.30302689340668393
33748,0.14153497189395997,0.8222883772187083
33749,0.8658268160647864,0.9130407145577581
33750,0.4415744130660083,0.636291020587556
33751,0.630056563753339,0.7524847196702038
33752,0.37193249618860574,0.5670797648019402
33753,0.1189265994182243,0.4653159432301956
33754,0.5203556577913401,0.7623485599696125
33755,0.2561213159018007,0.3632613610790165
33756,0.13989541873417688,0.39826816120880204
33757,0.2977508063282762,0.5107804844370886
33758,0.567147179449136,0.8834869672573883
33759,0.07095517312003606,0.28580458098070577
33760,0.10145054444178539,0.41070403575473796
33761,0.1485883814694208,0.23872712033945612
33762,0.1444846416588187,0.2973309282478331
33763,0.48817737650049997,0.6777694553723616
33764,0.1963684258049864,0.3006881007495734
33765,0.18349741791495255,0.767501887641912
33766,0.04522678071905212,0.1823413339924947
33767,0.16985589183313976,0.4143088071667952
33768,0.45636564147653835,0.3744806197908502
33769,0.11215838526188113,0.36099703083429246
33770,0.2998095739414053,0.40702109412602583
33771,0.2275360778564705,0.2936046624127966
33772,0.1442023795544356,0.19248753030695384
33773,0.12801285439593538,0.6499244811609154
33774,0.05508379450010199,0.19551553527315607
33775,0.06353744284660752,0.21399613405709483
33776,0.3923648330783973,0.49526106204113146
33777,0.13173076224845412,0.3064806711720105
33778,0.1256250542546719,0.45933525237420375
33779,0.16137261307520365,0.6350595407122203
33780,0.1007670573674414,0.3789599376036265
33781,0.0642791601457962,0.09113906313369105
33782,0.08389629751204795,0.23860652681281508
33783,0.11359312167239813,0.5807963326975307
33784,0.08685186672821338,0.28720185979300084
33785,0.08890810443302945,0.24590825075427158
33786,0.12113746070147044,0.5024629062176506
33787,0.07428338363980445,0.37071594824866627
33788,0.18527127629994522,0.5965574634147354
33789,0.0920321129388314,0.3837526236594404
33790,0.08092518225242529,0.1770636664085577
33791,0.09979052403001169,0.34494917331742614
33792,0.0389996279446158,0.14355310347010572
33793,0.36670793834772875,0.6055991328886001
33794,0.14037062202188694,0.22187391609659618
33795,0.38704514812128243,0.7482494023245259
33796,0.5162958432810248,0.5640199971194051
33797,0.2557194775155738,0.5488532901785439
33798,0.1067623622119815,0.8093058030461538
33799,0.22392041926748305,0.6615626293597991
33800,0.2179415094616053,0.43703010645433243
33801,0.13585373841807658,0.6240887198475752
33802,0.15692998566954974,0.23584171634241197
33803,0.16471840827532255,0.7689710983799998
33804,0.09582160221707982,0.24814010245998325
33805,0.6402489217145423,0.7144865362822234
33806,0.0682674219579442,0.13819493946537714
33807,0.12242005804371664,0.7689643641140017
33808,0.1192669155494575,0.40873247386752815
33809,0.06377754022807805,0.16647665323266211
33810,0.440244978449485,0.5685020759994078
33811,0.1466656208957227,0.2979667124398597
33812,0.1121272204597321,0.22713822877239095
33813,0.3641566802777726,0.41395572160136523
33814,0.07850161140828643,0.2019068644018698
33815,0.32117824521065,0.768512246425114
33816,0.17071946298049567,0.49647506390397717
33817,0.15771980688941628,0.2650849474263209
33818,0.6274786259313445,0.8483666847911162
33819,0.6052101673680768,0.7775179968420622
33820,0.06821290320502174,0.23141922366486536
33821,0.5069611579559298,0.8631531142267964
33822,0.19951146297806147,0.5896510820454535
33823,0.06483957650894263,0.16305896153247254
33824,0.1047178190620255,0.23556392716662708
33825,0.2027199621920705,0.5758355156887505
33826,0.17110766044476977,0.5607958713401608
33827,0.16369479620712313,0.4114034183732392
33828,0.4614132129705248,0.6117447973204756
33829,0.4489429868707295,0.656212354929671
33830,0.26629388552258426,0.5579530650922395
33831,0.4310774148621968,0.7898616937895758
33832,0.423879802326381,0.46381215363784434
33833,0.09019328936035437,0.5859298696029808
33834,0.06783764990358891,0.155370221024282
33835,0.04973571290455152,0.2242083545788876
33836,0.08733775622071593,0.2924893184098132
33837,0.05299022223426419,0.3989672031064384
33838,0.05347729029373581,0.29145559156583045
33839,0.20918075161864053,0.2902145838579171
33840,0.08216887755289104,0.17539730988496782
33841,0.5382910135871899,0.6818529846071578
33842,0.09888894907581154,0.2523479303208298
33843,0.06532868293200003,0.3613844148340878
33844,0.10078179645307248,0.2688756624996135
33845,0.4161190591514514,0.7274789044391202
33846,0.05768585430640393,0.20731847891207
33847,0.18983745382338169,0.4768732862863232
33848,0.11187865183154658,0.37903266364704435
33849,0.22383496506626227,0.214468048269938
33850,0.07630294698824684,0.17392957984968405
33851,0.07151246037749974,0.4072374317258552
33852,0.562849527925995,0.7211318828245034
33853,0.14365853649671942,0.6436192566204129
33854,0.05625204680203587,0.12682091741191587
33855,0.38324983554335984,0.8308845856434232
33856,0.06557827512860587,0.29838203076250136
33857,0.10684006439882315,0.7080188957111335
33858,0.2018648822145617,0.6512238257548162
33859,0.10646128497896645,0.3710385896442194
33860,0.12041537273866626,0.18511502787697764
33861,0.3136285239310793,0.4993979290532023
33862,0.14020293101006007,0.6062317485718962
33863,0.10310851762262702,0.2526364723350623
33864,0.2506130829811313,0.8730162280291204
33865,0.07575616309490908,0.22500222439843864
33866,0.38525746755991574,0.6371019868741876
33867,0.30305907164931795,0.46967568104745894
33868,0.11323142313350477,0.5014450238956363
33869,0.039752507902730716,0.12566214468402725
33870,0.06533131655866256,0.37469916201096026
33871,0.1570746443745218,0.7381508086201388
33872,0.22104792320717612,0.503762265242318
33873,0.047722412342105926,0.20376566967119683
33874,0.28692080425781535,0.41956398776258025
33875,0.6096497033867557,0.8446964722599296
33876,0.04287867281625918,0.10093713923935917
33877,0.4217760548628531,0.7221719538454217
33878,0.3044553510201542,0.6495733185267372
33879,0.043506925299762834,0.17214540458424404
33880,0.07643705257004146,0.1940893182283711
